names,scores,logfoldchanges,pvals,pvals_adj
MIR7-3HG,0.039136447,0.38991752,0.9687816025298093,0.9999944276252049
AC091691.3,0.039125253,0.3502631,0.9687905267611493,0.9999944276252049
GLRA4,0.039075408,0.21942653,0.9688302663344671,0.9999944276252049
HTR3C,0.03904403,0.4852036,0.9688552847619845,0.9999944276252049
MAGED4B,0.038996387,2.3619301,0.9688932701160141,0.9999944276252049
LINC02702,0.038994856,2.3212872,0.9688944905301656,0.9999944276252049
AC023468.1,0.03899409,2.116896,0.9688951007372687,0.9999944276252049
G6PC2,0.038992368,1.7899599,0.9688964737033172,0.9999944276252049
AC010307.3,0.038992368,1.7158316,0.9688964737033172,0.9999944276252049
Z94057.1,0.038991604,1.6556003,0.9688970839104795,0.9999944276252049
GIMD1,0.038990073,1.3403516,0.9688983043248586,0.9999944276252049
AC080075.1,0.03898988,1.361809,0.9688984568766611,0.9999944276252049
AC019254.2,0.03898892,1.2436388,0.9688992196356907,0.9999944276252049
AC104051.2,0.03898873,1.0540211,0.9688993721875,0.9999944276252049
LINC00379,0.03898854,1.0311515,0.9688995247393105,0.9999944276252049
AL135960.1,0.038988348,1.0172832,0.9688996772911221,0.9999944276252049
AC087516.2,0.038987584,1.0692616,0.96890028749838,0.9999944276252049
AL138812.1,0.038986627,0.91551346,0.9689010502574779,0.9999944276252049
AL133215.3,0.03881624,0.75886065,0.9690368981059032,0.9999944276252049
ARMC12,0.038808968,0.27499208,0.969042695114398,0.9999944276252049
AC009562.1,0.03879969,0.16503789,0.9690500939302479,0.9999944276252049
RPS4Y1,0.038798254,0.46713635,0.9690512380772667,0.9999944276252049
AC010941.1,0.038792513,0.35773647,0.9690558146659787,0.9999944276252049
IGSF21-AS1,0.0387442,1.4591784,0.9690943343280093,0.9999944276252049
CTAG2,0.038743816,1.4405061,0.9690946394345311,0.9999944276252049
LINC01887,0.038743433,1.3271587,0.9690949445410575,0.9999944276252049
AC000036.1,0.038743243,1.2614052,0.9690950970943224,0.9999944276252049
AC068898.2,0.038743243,1.3741722,0.9690950970943224,0.9999944276252049
AP001496.4,0.038742095,1.1784858,0.9690960124139354,0.9999944276252049
MS4A18,0.038740564,0.9765145,0.9690972328401495,0.9999944276252049
AL354821.1,0.038740564,0.9130918,0.9690972328401495,0.9999944276252049
AC108457.1,0.03869407,0.254409,0.9691343033208738,0.9999944276252049
AC005041.3,0.038574096,0.79540616,0.9692299546222098,0.9999944276252049
AC103858.2,0.03855343,0.5201648,0.9692464304891777,0.9999944276252049
PRDM14,0.038550943,0.4921311,0.969248413696272,0.9999944276252049
AC002480.2,0.038534682,0.21471685,0.9692613808242674,0.9999944276252049
AL162713.1,0.03849986,2.0315845,0.9692891457609477,0.9999944276252049
LINC01755,0.03849928,1.8803731,0.9692896034250511,0.9999944276252049
AC096554.1,0.038498707,1.6585351,0.9692900610891646,0.9999944276252049
AL136181.1,0.038497753,1.5638989,0.9692908238627096,0.9999944276252049
GPR26,0.03849756,1.3785563,0.9692909764174219,0.9999944276252049
LINC00487,0.03849737,1.4334261,0.9692911289721354,0.9999944276252049
LINC02089,0.038496602,1.3990971,0.9692917391910006,0.9999944276252049
AC007848.2,0.038496602,1.4679691,0.9692917391910006,0.9999944276252049
AC109517.1,0.038493734,0.8501954,0.9692940275119052,0.9999944276252049
AC009435.1,0.0384746,0.18239556,0.9693092829910626,0.9999944276252049
AC037198.1,0.038463406,0.0064814473,0.9693182074515766,0.9999944276252049
AC092634.8,0.03845049,0.26619115,0.9693285049107903,0.9999944276252049
AC023794.3,0.038396627,0.15542947,0.9693714491846985,0.9999944276252049
ADGRG7,0.038342,0.23429455,0.9694150037699111,0.9999944276252049
AC068305.2,0.038331095,0.13234252,0.9694236994423362,0.9999944276252049
AC027688.1,0.03828546,0.25997335,0.9694600840058464,0.9999944276252049
MRPS12,0.03827972,0.12156911,0.9694646606850043,0.9999944276252049
AP001615.1,0.03825379,2.4344933,0.9694853320317275,0.9999944276252049
MPZ,0.038253505,0.18727708,0.9694855608659388,0.9999944276252049
P3R3URF,0.038253218,2.368592,0.9694857897001526,0.9999944276252049
AC095059.1,0.038253218,2.1929717,0.9694857897001526,0.9999944276252049
AC090680.1,0.038252644,2.0359507,0.9694862473685879,0.9999944276252049
AC018695.3,0.03825226,1.895072,0.9694865524808837,0.9999944276252049
AC103563.7,0.038251687,1.4730166,0.9694870101493356,0.9999944276252049
AL354761.1,0.038251687,1.8160595,0.9694870101493356,0.9999944276252049
AL513314.1,0.038250923,1.620863,0.9694876203739539,0.9999944276252049
AC124276.2,0.03825073,1.6565583,0.9694877729301112,0.9999944276252049
AL136320.1,0.03825073,1.4019994,0.9694877729301112,0.9999944276252049
AC079942.1,0.038249966,1.4066135,0.9694883831547518,0.9999944276252049
AC008738.1,0.03807929,0.8241333,0.969624463695123,0.9999944276252049
AC084125.3,0.03807355,0.7242721,0.9696290404103062,0.9999944276252049
AL500522.1,0.038064364,0.6391916,0.9696363631566797,0.9999944276252049
AC012103.1,0.03806207,0.6717645,0.9696381938436731,0.9999944276252049
MS4A15,0.038059775,0.5197553,0.9696400245308265,0.9999944276252049
AC016383.2,0.03800754,3.2839515,0.9696816727067672,0.9999944276252049
POTEB3,0.03800754,2.647082,0.9696816727067672,0.9999944276252049
AC022201.2,0.038007345,3.3330526,0.9696818252643403,0.9999944276252049
TRIM77,0.038007155,2.56551,0.9696819778219146,0.9999944276252049
AC140658.1,0.03800677,2.4597347,0.9696822829370663,0.9999944276252049
FO393414.3,0.038006388,2.6085322,0.9696825880522224,0.9999944276252049
AL591212.1,0.038006388,2.5752914,0.9696825880522224,0.9999944276252049
ZNF705D,0.038006198,2.3524554,0.9696827406098022,0.9999944276252049
AL355303.2,0.038004667,1.3460528,0.9696839610704802,0.9999944276252049
AC105935.2,0.03799424,0.37084532,0.9696922754607379,0.9999944276252049
PLEKHB2,0.037988022,0.06328226,0.9696972335849366,0.9999944276252049
CACNA1C-AS2,0.03792947,0.3032213,0.9697439162886423,0.9999944276252049
CLDN34,0.037888523,0.40194774,0.9697765637312784,0.9999944276252049
CNTFR-AS1,0.037837148,0.14189415,0.9698175256643512,0.9999944276252049
AC084291.1,0.037761282,4.1271763,0.9698780152194789,0.9999944276252049
AC092053.6,0.03776109,3.9252782,0.9698781677784752,0.9999944276252049
AP005202.2,0.0377609,3.3359282,0.9698783203374727,0.9999944276252049
AC092845.1,0.037760135,2.599223,0.9698789305734735,0.9999944276252049
AC000067.1,0.03775994,2.3648107,0.9698790831324764,0.9999944276252049
AC008525.1,0.03775975,2.3569412,0.9698792356914805,0.9999944276252049
AL132981.1,0.03775975,2.0305662,0.9698792356914805,0.9999944276252049
LINC00671,0.037750185,0.15010066,0.9698868636430886,0.9999944276252049
AL121890.3,0.03769058,0.58424854,0.9699343858436245,0.9999944276252049
AC234582.2,0.037599597,0.22224966,0.9700069279638901,0.9999944276252049
PSKH2,0.03757903,0.60106754,0.9700233281621928,0.9999944276252049
LINC01795,0.037568603,0.47869995,0.9700316426861753,0.9999944276252049
ONECUT2,0.037520576,0.17862654,0.9700699353065491,0.9999944276252049
DUOXA2,0.037515886,0.34026268,0.9700736730361399,0.9999944276252049
LINC02260,0.037514836,16.744518,0.9700745121183834,0.9999944276252049
AP001046.1,0.037514836,16.619,0.9700745121183834,0.9999944276252049
OR8D1,0.037514836,16.828917,0.9700745121183834,0.9999944276252049
AC018716.2,0.037514836,16.453169,0.9700745121183834,0.9999944276252049
CTXN3,0.037514836,16.654222,0.9700745121183834,0.9999944276252049
AL445647.1,0.037514836,16.723316,0.9700745121183834,0.9999944276252049
LINC00570,0.0374383,0.676062,0.9701355363702925,0.9999944276252049
RORA-AS2,0.037351716,0.6789146,0.9702045702660357,0.9999944276252049
UCMA,0.03731632,0.49778527,0.9702327941330406,0.9999944276252049
ERVK-28,0.0373079,0.3477778,0.9702395068420339,0.9999944276252049
AC078860.2,0.03720142,0.50736904,0.9703244075364518,0.9999944276252049
AC011396.2,0.037136074,0.2161225,0.9703765075900779,0.9999944276252049
AC073048.1,0.037130814,0.3299539,0.9703807030611,0.9999944276252049
VEGFC,0.03710929,0.04116922,0.9703978663601796,0.9999944276252049
UNC45B,0.037085656,0.8496489,0.9704167078642886,0.9999944276252049
AC010976.2,0.03707418,0.59196866,0.9704258616374274,0.9999944276252049
ZNF582-AS1,0.03697688,0.2103849,0.970503440021088,0.9999944276252049
LINC01972,0.03683586,0.7788848,0.9706158795895784,0.9999944276252049
AL355672.1,0.036826868,0.639542,0.9706230501110675,0.9999944276252049
AC021242.2,0.03674603,0.40298972,0.9706875086288813,0.9999944276252049
FGD5,0.036688052,0.08993987,0.9707337358021868,0.9999944276252049
AL022724.3,0.03668145,0.24219972,0.9707389992984548,0.9999944276252049
AC005703.3,0.036656097,0.43965334,0.970759214187271,0.9999944276252049
LINC01716,0.036635242,0.31352073,0.9707758438080042,0.9999944276252049
SLC17A1,0.03657956,0.5589267,0.9708202403806246,0.9999944276252049
PGAM4,0.03657535,0.46208087,0.9708235968262192,0.9999944276252049
ADPRH,0.036566265,0.1320288,0.9708308436991516,0.9999944276252049
HK3,0.036550667,0.18389323,0.9708432778130572,0.9999944276252049
AC093928.1,0.036454234,0.16818824,0.9709201711410266,0.9999944276252049
FGF8,0.036343735,0.82477707,0.971008278411607,0.9999944276252049
AL590729.1,0.03634029,0.7126245,0.9710110246179402,0.9999944276252049
ETS1-AS1,0.0363401,0.7977944,0.9710111771849689,0.9999944276252049
AC018767.3,0.036332637,0.49629822,0.9710171272999113,0.9999944276252049
AC025031.3,0.03623448,0.29093122,0.9710953943465106,0.9999944276252049
ELF5,0.036227684,0.34198722,0.9711008104974692,0.9999944276252049
AC010896.1,0.03619334,0.17344895,0.9711281964079294,0.9999944276252049
AC005261.2,0.03611805,0.29076868,0.9711882319351677,0.9999944276252049
AC012456.2,0.03609547,0.8338656,0.9712062349967717,0.9999944276252049
AL162724.1,0.03607978,0.30107614,0.9712187456075443,0.9999944276252049
LRRN2,0.035945076,0.059452776,0.971326154069168,0.9999944276252049
AL160411.1,0.035939336,0.29578725,0.971330731145861,0.9999944276252049
DSC1,0.035906617,0.39545277,0.9713568205010369,0.9999944276252049
AC002480.1,0.035886526,0.2674434,0.9713728402957212,0.9999944276252049
CYLC1,0.035869688,0.14843743,0.9713862664182582,0.9999944276252049
LINC02637,0.0358451,0.724619,0.9714058716231183,0.9999944276252049
AC079768.3,0.035842802,0.6977036,0.9714077024602522,0.9999944276252049
AC080112.1,0.03578033,0.1487353,0.9714575165450582,0.9999944276252049
IZUMO1,0.03570877,0.24580923,0.9715145778387414,0.9999944276252049
AL033384.2,0.03566017,0.5480203,0.9715533307791078,0.9999944276252049
CSNKA2IP,0.03565596,0.36976528,0.9715566873361596,0.9999944276252049
AC120042.2,0.03560315,0.93217844,0.9715987969128698,0.9999944276252049
AC011611.3,0.035602003,0.8974229,0.9715997123393301,0.9999944276252049
TAB3-AS1,0.035599705,0.8090195,0.9716015431923631,0.9999944276252049
LINC02169,0.035598557,0.7498927,0.9716024586189358,0.9999944276252049
AC245427.2,0.035598367,0.73354137,0.9716026111900348,0.9999944276252049
CU639417.4,0.03559741,0.72559935,0.9716033740455458,0.9999944276252049
AC093599.2,0.03547868,0.2982993,0.9716980446159024,0.9999944276252049
AC021755.3,0.035402816,0.2751736,0.9717585393955552,0.9999944276252049
RPRML,0.035362538,1.1541386,0.9717906558578654,0.9999944276252049
AC084864.1,0.035345893,0.5745292,0.9718039296585014,0.9999944276252049
AL591222.1,0.03526486,0.42600366,0.9718685441903135,0.9999944276252049
SLC35A3,0.035215206,0.013511118,0.971908136893157,0.9999944276252049
PLS3-AS1,0.035124034,0.15092939,0.971980838125014,0.9999944276252049
ERICH3,0.035120588,0.062338483,0.9719835844510366,0.9999944276252049
AL137785.1,0.035107575,0.9526033,0.9719939594634529,0.9999944276252049
FGG,0.035107,0.8809735,0.971994417184698,0.9999944276252049
AC004882.1,0.035105664,0.76675695,0.9719954852009727,0.9999944276252049
AC062037.3,0.035105664,0.78714466,0.9719954852009727,0.9999944276252049
AL161747.2,0.035104897,0.62011456,0.9719960954960093,0.9999944276252049
LINC01661,0.035100687,0.5372719,0.9719994521190037,0.9999944276252049
LINC01689,0.035097245,0.3101033,0.9720021984472773,0.9999944276252049
AC005252.4,0.034994207,0.34053797,0.9720843595881729,0.9999944276252049
LINC01538,0.034959573,0.21510214,0.9721119755628199,0.9999944276252049
AC011491.2,0.034928866,0.48548105,0.972136463789304,0.9999944276252049
ACE2,0.0348993,0.35558018,0.9721600365928824,0.9999944276252049
SLC22A2,0.034893755,0.38738817,0.9721644612642267,0.9999944276252049
NOX3,0.03486467,1.1215168,0.9721876526590759,0.9999944276252049
AC036222.1,0.03485912,0.83193773,0.9721920773357652,0.9999944276252049
ZSCAN5B,0.034856632,0.69192183,0.9721940608118002,0.9999944276252049
LINC01080,0.034855295,0.6918123,0.9721951288374288,0.9999944276252049
LINC02705,0.034854528,0.49174768,0.9721957391378103,0.9999944276252049
AC019077.1,0.03482554,0.1115911,0.9722188542767447,0.9999944276252049
AC010422.4,0.03479971,0.26020706,0.9722394519449623,0.9999944276252049
AC026202.3,0.034776557,0.22746901,0.9722579135744333,0.9999944276252049
CATIP-AS1,0.034697533,0.16150302,0.9723209273472492,0.9999944276252049
ZP4,0.034619465,1.2912632,0.9723831784111155,0.9999944276252049
AC011495.3,0.034619085,1.2600917,0.9723834835638041,0.9999944276252049
AC003070.1,0.034614302,0.7983142,0.972387297972752,0.9999944276252049
AL445307.1,0.03461411,0.88587487,0.972387450549123,0.9999944276252049
LINC01988,0.034612387,0.82129717,0.972388823736508,0.9999944276252049
PIK3CD-AS1,0.034612387,0.70931005,0.972388823736508,0.9999944276252049
LINC02692,0.034610283,0.6861901,0.9723905020767564,0.9999944276252049
DMP1,0.034607604,0.5535126,0.9723926381463401,0.9999944276252049
DNM3-IT1,0.03452772,0.4486293,0.9724563388837952,0.9999944276252049
AL139082.1,0.03449098,0.27906322,0.9724856336531988,0.9999944276252049
AL021937.4,0.03444726,0.6188735,0.9725204975286997,0.9999944276252049
AC037459.4,0.03444286,0.57762635,0.9725240068057299,0.9999944276252049
AC090587.1,0.03443004,0.4543886,0.9725342294853275,0.9999944276252049
ETV5-AS1,0.034372542,1.2899724,0.972580079021687,0.9999944276252049
LINC01247,0.03436948,1.0457661,0.9725825202641019,0.9999944276252049
AC079584.2,0.03436795,1.090656,0.9725837408854057,0.9999944276252049
AC243547.1,0.034367565,0.9038121,0.9725840460407416,0.9999944276252049
AC009908.1,0.034367185,0.80315936,0.9725843511960816,0.9999944276252049
AC011593.1,0.034366228,0.90006286,0.9725851140844491,0.9999944276252049
FAM240A,0.034364123,0.674838,0.972586792438946,0.9999944276252049
COX6A2,0.034284428,0.15061551,0.972650341132552,0.9999944276252049
TSPEAR-AS2,0.034271035,0.07457015,0.9726610216023129,0.9999944276252049
LIN28B-AS1,0.03426893,0.13781947,0.9726626999622926,0.9999944276252049
BX649601.1,0.034260415,0.31428975,0.9726694896925365,0.9999944276252049
AC099524.1,0.03412734,1.578109,0.9727756080930899,0.9999944276252049
MAGI2-AS2,0.034126766,1.2095505,0.9727760658298673,0.9999944276252049
AC025162.1,0.034125615,1.0368459,0.9727769813034489,0.9999944276252049
OTP,0.034125425,1.3444874,0.9727771338823826,0.9999944276252049
AL512785.1,0.03412313,1.2051271,0.9727789648296653,0.9999944276252049
AL138708.1,0.034122363,1.0478935,0.9727795751454581,0.9999944276252049
AC090952.1,0.034121983,1.0065387,0.9727798803033605,0.9999944276252049
AC107029.1,0.034118727,0.8476238,0.9727824741456914,0.9999944276252049
AC104794.2,0.034115095,0.26889926,0.9727853731462844,0.9999944276252049
AC082651.1,0.03403894,0.2384762,0.972846099662348,0.9999944276252049
AC004775.1,0.033954654,0.6405955,0.9729133109773322,0.9999944276252049
LINC02820,0.033945948,0.5664199,0.9729202533602229,0.9999944276252049
AC011899.1,0.03394078,0.50377655,0.9729243730169742,0.9999944276252049
RPE65,0.03393887,0.4364902,0.9729258988159544,0.9999944276252049
AL355075.2,0.03392069,0.29470384,0.9729403939112063,0.9999944276252049
OVOL1-AS1,0.03388156,1.8341252,0.9729715965413065,0.9999944276252049
BMPR1B-DT,0.033880893,0.15050668,0.9729721305720107,0.9999944276252049
AC023347.1,0.03387888,1.4920728,0.972973732664196,0.9999944276252049
AL445224.1,0.0338785,1.3404983,0.9729740378246247,0.9999944276252049
TRAJ13,0.033878308,1.3792834,0.9729741904048405,0.9999944276252049
AC012508.3,0.03387697,1.1004328,0.9729752584663787,0.9999944276252049
AC020658.2,0.033875246,1.0224535,0.9729766316884275,0.9999944276252049
LINC01738,0.033875056,0.8865038,0.9729767842686602,0.9999944276252049
LINC00706,0.033872567,0.5814518,0.9729787678117741,0.9999944276252049
AC244517.7,0.033872567,0.66548175,0.9729787678117741,0.9999944276252049
SLC7A14,0.033808373,0.2594403,0.9730299585399124,0.9999944276252049
AL020998.1,0.033706006,0.6693071,0.973111589289945,0.9999944276252049
AC084114.1,0.03370572,0.6797747,0.9731118181616031,0.9999944276252049
AC009236.2,0.03370505,0.64528877,0.9731123521954806,0.9999944276252049
TSGA10IP,0.03368448,0.42851287,0.9731287546704475,0.9999944276252049
AC132217.2,0.03367539,0.31348473,0.973136002279286,0.9999944276252049
HIST1H4L,0.03367099,0.24500282,0.9731395116485733,0.9999944276252049
AC024224.2,0.033631384,1.3510743,0.9731710959955522,0.9999944276252049
AC007099.2,0.03363081,1.2331278,0.9731715537400206,0.9999944276252049
AC137735.1,0.03363081,1.1972177,0.9731715537400206,0.9999944276252049
AC099654.16,0.033630617,1.3337182,0.9731717063215122,0.9999944276252049
AC010181.2,0.033630427,1.1985029,0.9731718589030046,0.9999944276252049
LINC02633,0.033630237,1.1119521,0.9731720114844981,0.9999944276252049
AL035251.1,0.03362928,1.03045,0.9731727743919799,0.9999944276252049
FO680682.1,0.033629086,0.99574184,0.9731729269734792,0.9999944276252049
DLX2-DT,0.033627365,0.86766845,0.9731743002070173,0.9999944276252049
AC079466.1,0.03362698,0.6587816,0.9731746053700366,0.9999944276252049
AC109133.1,0.033625454,0.59090406,0.9731758260221529,0.9999944276252049
AC125616.1,0.033465873,0.65984505,0.9733030793494301,0.9999944276252049
AC009312.1,0.033445496,0.08662543,0.9733193293736755,0.9999944276252049
AC240565.2,0.033423014,0.27421573,0.973337257817031,0.9999944276252049
TMPRSS11B,0.033388287,1.9550222,0.9733649515666456,0.9999944276252049
LINC01701,0.033386562,1.6405818,0.9733663248112641,0.9999944276252049
AL157832.1,0.03338599,1.7030894,0.9733667825594877,0.9999944276252049
LINC02311,0.03338599,1.9323878,0.9733667825594877,0.9999944276252049
AC011754.1,0.033385225,1.557534,0.9733673928904664,0.9999944276252049
AC111197.1,0.03338503,1.4705724,0.9733675454732134,0.9999944276252049
AC089983.2,0.033384457,1.3626422,0.9733680032214604,0.9999944276252049
MYMK,0.03338331,0.9950836,0.973368918717981,0.9999944276252049
RUVBL1-AS1,0.033277594,0.39873308,0.9734532208394584,0.9999944276252049
LINC01098,0.033267837,0.13710554,0.9734610025887145,0.9999944276252049
AC008764.3,0.033212155,0.6641429,0.9735054043827787,0.9999944276252049
AC009965.1,0.03314117,2.4437938,0.9735620129746783,0.9999944276252049
FP236315.3,0.033140596,2.0830972,0.9735624707266385,0.9999944276252049
